3.660504159608085062e-01,3.102119272747093648e-01,-8.697510724565231388e-02,-3.103368706761378548e-01,7.044992938645014968e-01,4.199958499994166372e-01,-2.957853997374521732e-02,1.051571663781360355e+00,6.095656858712685672e-02,4.375102331505680703e-02,1.627128737215142174e-01,1.035401011883000100e-01,1.148817336793121618e-01,1.338868349711538341e-01,1.261409651347529803e-01,3.117960587975101561e-01,1.729408692668068237e-01,-5.937058863885458920e-02
5.818487907591151087e-01,4.557421000715840553e-01,6.385727549623081145e-02,1.833694176021896938e-01,4.900601276877820101e-01,2.738622501176148916e-01,-1.848172929986996102e-02,8.721532515296795962e-01,7.138919637389472272e-02,2.072758371623412491e-02,1.044409048615171920e-01,2.195869912222749298e-01,1.538690559304880731e-02,1.569406600770801574e-01,3.713134890726172421e-01,3.886381435355362179e-01,1.834264187706790283e-01,2.031388592634140663e-02
6.587535930437194986e-01,4.316861960833275891e-01,2.955087638286965634e-02,3.719270988068313910e-01,2.467145740911025620e-01,1.533088318209990530e-01,-3.361698694218406922e-03,6.720888033282871321e-01,-9.921256056519497241e-03,-1.182208789652444518e-02,3.647516116468706160e-02,1.049548386566439701e-01,-8.532472010903287274e-02,3.518327302844957427e-01,4.985659136367079358e-01,3.718572625792191944e-01,2.386035530966638118e-01,-4.102639406345615081e-02
6.166384477269143405e-01,2.293310269608028196e-01,7.620131243100405904e-02,1.214372876087957687e-01,5.336293512912160253e-01,1.107625668857684098e-01,-1.021563650577716684e-02,7.550084683399664875e-01,6.415070260325567153e-02,3.474426424289197429e-02,1.693561302822654269e-01,3.114207296281156639e-02,2.075089018500831661e-01,4.744823598786584995e-01,3.229795215933395913e-01,2.309758999678353519e-01,1.634877544266026828e-01,4.497802271888969028e-02
7.057445378176565587e-01,2.089440927981275342e-01,1.911256763577516560e-01,2.705464314393973280e-01,4.589365702705758832e-01,9.790977458749719475e-02,-6.775904160850523827e-02,7.206273812039415416e-01,2.549741684560550836e-01,-2.960617058552020286e-01,1.367869335256444996e-01,1.732905639812996612e-01,1.617622898764486949e-01,3.701994321021075951e-01,2.142419969602897267e-01,5.433009760865640247e-01,2.205952114920951557e-01,1.042385048895892868e-01
5.426231447548692799e-01,1.866288938625078331e-01,2.754446588698301612e-01,1.731384251076371894e-01,9.043134504718683964e-01,4.884410235259719485e-02,2.249365434549000994e-02,4.894465123892263181e-01,3.604144608544261608e-02,1.958512944685923598e-03,6.492111486603996395e-02,1.708585392903317624e-01,5.252820891846694817e-02,4.786698452182464036e-01,5.530379618218825843e-01,4.856333971764153490e-01,1.022598727460429097e-01,-4.551748291817687975e-02
3.972818713731017803e-01,3.732757301765022850e-01,2.163942514990259414e-01,1.537602214733000128e-01,9.084871803026410841e-01,3.135108920157250734e-01,3.331192253811101484e-02,8.767973425258805964e-01,1.125221871674910584e-01,1.709382132468805493e-01,2.900183135599315731e-01,2.304851209975982695e-01,1.217372243876145982e-01,3.920421420448336747e-01,6.353143683780868578e-01,4.355680302683145877e-01,1.647677543973234959e-01,7.185679032401870447e-02
4.017344896401071064e-01,3.151805796751273592e-01,5.810726016727305598e-01,2.687141057929924859e-01,6.436003208005459664e-01,3.228279599755919937e-01,-1.647707733802268315e-01,9.409219168062649130e-01,2.592252208141427872e-01,1.932437984696875333e-01,-2.767654495162800640e-02,3.267188908244638146e-01,2.989440060945078304e-01,5.183559699687851907e-01,6.762671017440273769e-01,3.966757364656865043e-02,3.785404038617737887e-01,8.757416472308660049e-02
8.110780642147223940e-01,4.988880721648099592e-01,1.490765952883187362e-01,8.040667877689829102e-02,1.040645010475531818e+00,4.223591294348982839e-01,-6.390354739218216673e-02,5.564136440020037710e-01,6.734123905472519378e-02,-6.414260766470172848e-02,3.920843972881833950e-01,2.473735216871822407e-01,-2.943700928322334417e-02,2.464440336821788202e-01,7.960017436156473225e-02,2.519206341661811566e-01,-4.047952634025325791e-02,-1.853197155403014107e-01
9.588253628079081992e-01,3.617178315713815429e-01,5.513978756311282980e-02,9.590872780565161404e-02,5.349105389698246560e-01,4.073821793929327528e-01,2.044148898294399774e-02,4.824932509540551528e-01,7.824666415455563961e-02,1.179898562665376849e-01,1.701123936825430505e-01,4.084360547525531238e-02,1.875778728839876952e-01,3.377346397791172183e-01,4.482438093648581923e-01,4.425114123783119857e-01,1.913692566656163274e-01,2.160467931087834900e-02
6.682070366883028356e-01,5.236549358867130799e-01,3.596419922161048777e-01,4.217887822019336652e-02,5.208931561834565516e-01,-6.661344698000108699e-03,4.735382445934056828e-02,2.146559156636391741e-01,7.219154470123904932e-02,-9.234030366325597303e-03,1.869230944692810287e-02,-2.257211019238123534e-02,-6.837101497996690702e-02,1.902559932974240975e-01,6.140585083060158267e-01,4.165968861777445686e-02,1.916454047583933673e-01,6.173684559738016470e-02
2.795720394330680758e-01,2.547926782821131053e-01,2.730348861953512118e-01,2.109489486299489791e-01,9.354616034452259976e-01,2.475555311486171695e-01,-1.726655199078434844e-02,7.075437688692713945e-01,1.144222184832466016e-01,1.015647695322645927e-01,5.329084905367824643e-01,-1.358392112014102093e-01,2.280677808912159876e-02,-1.968092162812257184e-01,3.919507520033490011e-01,3.880464425278845608e-01,3.199391444527611705e-01,-2.315121126999911474e-02
6.608596605825259873e-01,5.397688300584079224e-01,-2.304817086129381729e-02,-7.468578273779466481e-02,7.329013075975248093e-01,2.672684240113855081e-01,1.038294384399902071e-01,4.608787616892503491e-01,-1.721568406982723898e-01,-9.458116805667948074e-03,5.032354141982511297e-01,1.039519774515968165e-01,-2.171818193754899151e-01,4.145749544662248876e-01,5.612377525705946057e-01,2.159642871182166080e-01,8.823686829800611586e-02,1.242034744951614755e-01
3.413350031348272862e-01,4.429586881393591802e-01,7.231828758597518003e-02,2.636060000121394631e-01,8.663847915089784024e-01,4.259101718838397277e-01,4.457334624437874621e-02,9.535780575201866505e-01,1.364329295468786063e-01,7.990348019106936761e-02,2.398166131873558649e-01,3.262588602615174027e-01,2.312482223533787740e-02,4.118033412163386586e-01,2.308102274930539655e-01,3.366384071571105197e-01,2.658577182352722668e-01,-8.519947827472488036e-03
8.441213964998732777e-01,5.788074090873838173e-01,-1.403104131758759615e-02,3.131466148832426355e-01,7.653196749259659759e-01,2.382219889044434602e-01,4.578638115692958144e-02,3.526534812391743934e-01,1.412687618635620479e-01,5.750856323774719558e-02,4.799020742855817506e-02,-6.159886841822056341e-02,2.436236269072863600e-02,1.856054275090444905e-01,4.423454403624016429e-01,2.998354930128555029e-01,2.728244444039333860e-01,1.048964762539439793e-01
5.387672302374633126e-01,2.912888295964720098e-01,-7.796717549167757333e-02,1.190639892627148172e-01,4.789601844686811605e-01,-3.464146779792235536e-02,-9.074263536716871414e-02,1.055247810251736418e+00,-3.064515596309614343e-01,-1.353919032031492831e-01,-1.599882388248828266e-02,-2.210558139824173041e-01,-1.721683243283511355e-01,6.692445642156166219e-01,6.059541095786409592e-02,7.036750136460674376e-01,-2.821005827938771748e-01,-1.992500602990237950e-03
3.639433568895821258e-01,1.611253849148120698e-01,-1.036970239058956633e-01,3.642790651467809476e-02,7.486690340519597253e-01,2.596438932774732811e-01,2.089356620955152080e-02,1.069428615196051702e+00,-1.740360943444672071e-01,2.742384774128240332e-01,-1.528401199151621127e-02,2.215849257725141797e-01,1.388831115259066273e-01,2.138905271526814478e-01,4.375403698333432123e-01,4.432522219805079544e-01,4.405825289749849549e-01,1.023797823432575221e-01
4.055761989047032001e-01,3.548844110793562545e-01,-5.248684835093048087e-04,-6.080966776857422290e-02,7.683203518845572733e-01,1.094348265817973731e-01,6.089250234704888382e-02,8.987097528901278887e-01,-6.476117374317734432e-02,1.283337417638156230e-01,4.376207169563129384e-01,1.784740065188070435e-01,7.960304313103946927e-02,4.862699057289023852e-01,3.092536236633430247e-01,1.665973175997285116e-01,2.891460053693823973e-01,-1.698650646911597228e-01
7.557594004926037057e-01,2.658154970337985867e-01,8.563281371763632743e-02,6.407113433490810306e-02,4.597234040035871327e-01,1.215532097838105535e-01,-1.225897731718558238e-03,7.238417164314839836e-01,1.019029375166096013e-01,-5.796031359229156243e-02,3.796178126233024086e-01,2.225825942476545027e-01,4.462610669186315576e-02,1.621671984456393711e-02,2.823661388799245664e-01,5.400799117650193493e-01,1.159044974986429000e-01,4.321309631842411014e-01
5.022283257880670870e-01,2.538460703376744787e-01,4.019643357932388417e-02,2.858816592299313619e-01,3.858821083962926113e-01,5.294301868126711358e-02,2.584377332562735538e-02,8.354553272515683471e-01,2.209284065819531184e-01,6.654948448504181824e-02,1.821730435492061040e-02,-2.936318391120409585e-02,1.198485471926649254e-01,4.317463157141383512e-01,4.479400263437346985e-01,4.013338517788218041e-01,2.124371032264039116e-01,2.006550506280984150e-02
7.128714484886901070e-01,5.852303242623776436e-01,1.989050913650239616e-01,4.220219141172882882e-01,7.944936951295211713e-01,2.585432333713275632e-01,-5.751358771420182064e-02,3.979200054747923376e-01,1.720479209962240685e-01,4.852635843457439591e-02,1.422793871922542475e-01,4.132603556394400246e-01,9.534497438823658078e-02,3.784522275154892368e-01,3.826816772958682722e-01,3.607622074015342517e-01,1.232992507434774593e-01,1.081243826021774379e-01
3.155332024157564974e-01,1.420042655145774824e-01,8.049222373375324036e-02,7.219752427201403533e-02,6.099155852687698776e-01,1.432704140235868395e-01,2.983796701716504712e-04,9.429676800359856337e-01,1.237657805264143762e-01,-4.974688441646330644e-02,1.082552494978080565e-01,9.692396539545540535e-02,2.099152622730283274e-02,5.820328571218894576e-01,3.250086855928923657e-01,4.900010403097034839e-01,1.381485128389831341e-01,1.335180014483367816e-01
7.919662918807706120e-01,5.031671929545222799e-01,-7.765059639576370187e-02,2.056231610599223436e-01,3.119548525903457215e-01,2.408944251586312979e-01,4.187366089847718853e-02,6.888241777859227533e-01,1.269058915227824491e-01,-1.552057970149603727e-01,5.878623215449668704e-01,2.557087644576060415e-01,9.287176840403851830e-02,1.300554981526199361e-01,3.431039809425301956e-01,5.824769853264480934e-01,1.280955057830042154e-01,-1.198954999319878090e-01
7.822161466146598796e-01,2.735768664505839887e-01,1.241952445871212368e-01,3.215875166440264055e-01,8.331762081271251175e-01,2.011549910005532293e-01,-6.389916015293531371e-02,9.061594660901836074e-01,1.043906099202546317e-01,-4.796089563219901875e-02,-8.528359505025390544e-03,1.068450897430766738e-01,-4.826907524351251033e-02,4.310239650405430778e-01,3.674410962893526200e-01,2.705218339224504942e-01,2.380510646507449923e-01,3.124207547459968357e-03
1.105564582470923568e-01,3.931299399177528020e-01,-1.571542539654790793e-01,8.807313043069017744e-03,7.661193498428912063e-01,5.537983127497134866e-02,1.141763200623894525e-01,1.163611049532928821e+00,7.692335510588510505e-02,1.661705381824780392e-01,-6.817218301852744078e-02,1.577383011157186266e-01,2.193211738670988176e-01,3.618771936246020227e-01,2.437043746864994698e-01,2.007870074993812759e-01,1.529568231452050897e-01,7.832293401415822698e-02
7.179452978445322042e-01,2.306320149494712202e-01,2.465756877651923695e-01,3.180026701153548796e-01,9.074447525971105488e-01,2.782048572791521179e-01,2.585458603428015256e-01,8.318807931267709899e-01,-1.367550327726109183e-01,-1.379743265650850148e-01,2.114356059341953309e-01,-6.411629105206777257e-02,1.186362561554010903e-01,5.862326045247573392e-01,4.000949243359044893e-01,6.020727960188270167e-01,8.103526395190704945e-02,-2.043711764672539455e-01
4.344157631095836858e-01,2.524624542379507175e-01,1.887209804496587651e-01,3.324835743136282384e-01,9.165497519554585137e-01,-6.748995825274697880e-02,-4.877194300583646835e-02,6.108779728694119227e-01,-6.221509630688799170e-02,4.575347415791423955e-02,-1.989529761687426346e-01,3.714813131695259840e-01,2.018271938083985029e-01,8.664457565786174431e-01,-1.011373118390165513e-02,1.919135118004886287e-01,9.562679323021919253e-02,1.783486419993653843e-02
5.527795202462681967e-01,2.828185341653335905e-01,2.161506367785970828e-01,3.493047848516687148e-01,7.125405596088136839e-01,1.377391942896650789e-01,2.584516142055778842e-02,7.469258946930601439e-01,5.254567047426028648e-02,-4.213195693247566431e-03,1.637653185465132860e-02,1.691615044032035997e-01,5.087266381441193919e-02,6.172620721126204080e-01,2.082181299934642016e-01,4.029350356990011317e-01,1.901477240834931748e-01,2.817941045835829425e-02
5.937811099710528229e-01,3.361689510030185235e-01,2.212162205814182936e-01,1.150295541519685827e-01,9.743038218087336499e-01,4.376639109031161268e-01,1.215360382743648111e-02,7.102919122005234565e-01,6.418829387057516100e-02,1.306197687309790245e-01,-3.526616163319881703e-02,2.885997970164488891e-02,2.093596188392133906e-01,2.277198670896209698e-01,3.555195618842862393e-01,3.357389491382366531e-01,2.120898595775358719e-01,-2.395443722281158719e-02
3.449171651976056241e-01,5.034066505786864987e-01,5.865989273163828982e-02,2.662711627682095017e-01,7.268251940254693011e-01,-2.811084070995633830e-02,-3.202934085221539190e-02,7.847745040129002758e-01,2.033138121563529133e-01,2.913659380183980518e-01,1.185021529113794991e-01,2.378623973529405411e-01,1.685531236185885962e-01,2.013894433747689672e-01,2.149101906881328017e-01,6.360188004255771244e-01,4.202494989406063697e-01,5.071978562529614459e-02
3.992312733523540325e-01,6.282784576015436606e-01,2.679948272009036181e-01,3.941179225787904139e-01,3.874468758679637248e-01,7.657423264323567902e-02,3.738501986000723060e-02,7.045801601426893157e-01,2.646330646367569539e-01,1.904287547161968158e-02,-3.672463578872070533e-02,2.713654453892642149e-01,6.070361861364675926e-02,6.132307946454148562e-01,5.529713369059329198e-01,3.005793208637022040e-01,1.837012152262806064e-01,2.810838182007601230e-02
6.468678106356153812e-01,4.221552516838226188e-01,1.216162878587844914e-01,3.697857379608389672e-01,5.832677240345008896e-01,1.229843007512633896e-01,3.521993720155303792e-02,4.187089731507353529e-01,1.888527002522239207e-01,-1.964405480528232453e-02,3.689769876316509878e-01,1.673393964755149066e-01,1.351512246878444901e-01,3.898368455830772961e-01,7.520736868117176011e-01,3.600828173944394806e-01,2.742195566860655687e-01,1.559275022652271414e-01
6.461090344361675175e-01,3.986750399296118408e-01,2.560326265364388232e-01,2.220612364378986292e-01,9.786589076095353334e-01,1.975174487579367255e-01,-1.686878082413878618e-03,5.949716155878403967e-01,8.248399051630395107e-02,3.106090814893452956e-02,4.987569664489601567e-02,1.573518115953405072e-01,6.329786062231097798e-02,5.540061776478130140e-01,3.785711649809334611e-01,4.483428570173348948e-01,2.177600734263619997e-01,2.883805137857913675e-02
6.540959889460853383e-01,4.263398071508949783e-01,4.391967183588095236e-01,6.567161001987966706e-01,8.263155118928515730e-01,1.016528150101205091e-01,1.134447012625798695e-01,6.140598933275637217e-01,6.091126523733775971e-02,-2.544599936933015713e-02,-2.306945770741032908e-01,3.240517781468045255e-01,-1.764638930608235928e-02,3.822158197118402656e-01,2.363851680229583363e-01,3.077652635573247530e-01,2.601567739371482557e-01,-1.123902231061650880e-01
7.071847939795830595e-02,5.791021137193477220e-01,-5.278522464176887280e-02,2.395742442695049379e-01,7.115860961776057092e-01,-7.023231527143429520e-02,6.177257735260404531e-02,4.133437513457917656e-01,1.820937639074863001e-01,4.401403285232504542e-02,9.042808968749690979e-03,7.997263207656024608e-02,6.228841843785603433e-02,7.699390489151756167e-01,3.863337547240048298e-01,2.040572998314452713e-01,2.110360156157844724e-01,2.254943092313065056e-01
4.913068177791416469e-01,2.268732155022666619e-01,7.206806793044408244e-02,1.622624452225459590e-01,5.048845005298423505e-01,1.651611061122416069e-01,-1.071846830588845095e-03,2.796965529453488974e-01,-5.803750500567435300e-02,3.519795972165724873e-02,1.865238685960603826e+00,7.654330797459216185e-02,2.684176838806302534e-01,2.141906131543819813e-01,2.474342594268350293e-01,8.289964867380106295e-01,6.135437604927723027e-02,3.595073219402415698e-02
4.638779418787221109e-01,2.345388717360382402e-01,8.684042594687989280e-02,2.046415093621433146e-01,5.151940047442594706e-01,1.436698357964109607e-01,-3.904232676823765538e-03,9.830256128559408113e-01,6.256887577899475361e-02,3.912269043332176899e-02,3.154548606679548339e-02,5.339615740158465407e-02,6.761341509723862997e-02,4.893678839583676665e-01,2.289863187620852503e-01,1.973439057733576418e-01,2.307103466321910601e-01,3.207645140523002897e-02
6.056699925040278654e-01,3.725987662647111676e-01,2.736182875155266925e-01,1.516135618985668121e-01,5.138577014134778631e-01,1.441345809179393478e-01,1.339682802101969938e-01,6.783494104328440244e-01,1.677734153268654049e-01,-1.831641846923495465e-01,-2.431512065849154858e-02,2.643324441339570674e-01,1.042468410552428032e-01,3.390822057423084068e-01,3.821194237917058811e-01,3.911043263273131787e-01,2.616316470516536485e-01,8.264476524160487350e-03
5.097116844945803749e-01,1.702111069498524198e-01,1.304833487361927724e-01,3.637632577008589330e-01,2.841551009741508649e-01,2.418561240999968220e-01,1.119096990093084443e-01,1.006180394043244775e+00,5.155220974931156927e-03,1.380046558151560854e-01,9.485518280791641055e-02,1.848647436290080243e-02,6.575822425236564628e-02,3.174712920430057261e-01,5.054439777946524437e-01,6.458758211272752625e-01,3.400321467885329407e-01,3.607359366344448093e-02
4.086650601980277298e-01,2.622359168887896663e-01,8.449933411062604538e-02,2.065960156975663597e-01,5.091990040860046030e-01,1.386630603313831478e-01,6.687362237446566396e-03,7.642494450829533381e-01,7.767953287626944148e-02,-8.289212820208375840e-03,2.720502145259692806e-01,1.157398738607834654e-01,1.401366130954043443e-01,4.824959868270495833e-01,3.147493010332467200e-01,5.988424632518962731e-01,1.534274200162175916e-01,1.444382796180021244e-01
4.410254628920652342e-01,2.880567053288295432e-01,2.917804231906361290e-01,4.259552312789661732e-01,9.686156892169933696e-01,1.933845599984778535e-02,-2.782203520465820895e-02,7.927863527626209939e-01,7.407083410848261384e-02,-9.085067401542548660e-02,2.844378283859322898e-01,1.933488412902877318e-01,1.549818718698791654e-02,4.568874049807414850e-01,2.375530114734203668e-01,5.525255828739050745e-01,8.502852897284922384e-02,4.748575094697031485e-02
1.011610752404228153e+00,-2.020815311003149317e-01,4.240686309145054456e-02,1.476806384002557829e-02,4.197244027653955767e-01,2.384426218026225730e-01,-2.672380590609968118e-02,5.506810007601906642e-01,-3.678078183427841569e-02,-8.303114464966107611e-02,1.774035940493413899e-01,-1.048122722891147995e-01,-1.984448470542648363e-02,2.077276838359627120e-01,2.855173981046423837e-01,7.201422863473452285e-01,2.584800239546696243e-01,8.441560038193245130e-02
4.550869627677811002e-01,4.158553150014150934e-01,4.574225310037555864e-02,1.446004582175651754e-01,1.092134132344527053e+00,2.157027602809011846e-01,1.943524096192202899e-01,1.171793030984599859e+00,2.032622524478936155e-01,1.659710372188052119e-01,4.920681505928060084e-01,1.617510244388194462e-01,1.129794264100338064e-01,3.013704479479035747e-01,4.372293574016410389e-01,6.007350524911372336e-01,6.217743907562466726e-02,1.063695685591182355e-02
3.957175069548641844e-01,2.606338117802048382e-01,-9.220475383833312555e-02,1.098783983758632073e-02,1.026081799494365843e+00,1.384068060864021843e-01,1.534892107759285029e-02,7.674072536166741676e-01,1.217753592705695387e-01,5.222573437546395442e-02,1.517242385965050233e-01,1.049989863509675908e-01,1.179479096759574741e-01,3.411604133143624207e-01,2.874433330856211999e-01,2.736066888596448421e-01,1.986847234737617873e-01,1.222860590498321964e-01
7.207803936473649031e-01,3.660500093828311097e-01,3.012233477285324867e-01,4.075800957615618447e-01,6.015367486182706669e-01,3.174845221728525568e-02,-1.525238569650590355e-02,6.525549464228764807e-01,6.192398744743701777e-02,1.294388919732931444e-02,3.727407458818129266e-02,5.690729384403197394e-02,2.661310756419807758e-02,3.729859458453057552e-01,4.125893986830990179e-01,4.855242317259541029e-01,3.237866909079143984e-01,1.378470244329843553e-02
5.690693889475554323e-01,2.311061175241818089e-01,3.661380124784421319e-01,5.163707993560087139e-01,8.451988750123970995e-01,4.421382880092998846e-01,5.072052645722774367e-02,7.403735476199346799e-01,-2.031556352600112636e-03,1.387094177084301494e-01,5.635917250414589075e-02,2.336768100943246440e-01,1.856572019005335583e-01,1.925504686141450150e-01,1.314657209457921749e-01,4.445021794017895433e-01,3.378744232043902618e-01,6.265857194256535534e-02
2.395045259126045156e-01,1.190378971304568295e-01,3.643139928122237081e-01,2.412353578384259789e-01,7.654650810958207874e-01,2.565934939102396117e-01,4.338582345407499680e-02,9.549199268051421496e-01,9.764788622300045462e-02,1.311552054450272620e-01,2.221265344035164846e-01,8.853872452559606587e-02,-8.232034535999238622e-02,-5.817199425012960917e-03,3.070649066406136440e-01,3.145216874727208567e-01,3.247891282453864159e-01,8.945311196859803693e-03
5.651845348265152058e-01,2.457333266082085688e-01,4.542385243494793112e-01,1.946778220307280594e-01,7.408861049760401274e-01,4.378959923814768063e-01,8.689676868341515703e-02,8.167707113489451887e-01,2.511322681854624150e-01,8.210960412027604183e-02,5.129515254829324356e-01,2.126166166187895001e-01,3.091880051445419220e-01,3.691162394620606246e-01,5.826844937813229208e-01,4.009869645351152312e-01,2.613222530733210203e-01,8.461763661217192034e-02
2.862144452682297557e-01,2.365459661074788555e-01,6.675021600360425689e-02,2.267073371157781458e-01,4.278423784729236123e-01,-6.832661594815397921e-02,2.463442493976647496e-02,8.701281319533514802e-01,-3.112079693754174134e-02,1.718031957184860958e-01,-1.812966038342912201e-01,4.742024207507172240e-01,1.500439836272992600e-01,6.031464986839104592e-01,1.560261218039601383e-01,3.296404423217079160e-01,3.945294926230264454e-01,1.625879572940761020e-01
5.257054564607381852e-01,7.266575963054202614e-01,1.555301739617306611e-01,6.936955371271207316e-01,5.139876548717691174e-01,7.073976526935865650e-02,-3.290210034130232331e-02,4.749782714513929860e-01,2.939554025016915539e-01,-1.492755483893937751e-01,4.995906855781454686e-02,3.494138114214939694e-02,2.040113474210839689e-02,5.500840694627451288e-01,1.637691064743869163e-01,7.541406655646603063e-01,6.206679240177573331e-02,-9.480795693625269915e-02
6.833460540514474379e-01,1.458025749936629201e-01,1.063446969721465185e-01,2.286659620390545655e-01,6.890527978398073294e-01,1.090665991112704791e-01,-3.025366020696080432e-02,4.360392659092225398e-01,-4.909848111355050691e-03,3.325500870383211148e-03,2.358125995868125546e-01,4.314032170876869882e-02,9.052669678600704095e-02,2.971490631752981559e-01,3.740798138578784737e-01,4.446498335005565905e-01,2.091948341751657947e-01,2.908406090591754076e-02
4.220275267347364800e-01,2.976382022335583577e-01,2.528011792513461531e-01,4.679643070717798836e-01,7.480009560757895359e-01,8.306358789581308466e-02,2.369378309124963167e-01,1.055214317811521418e+00,-1.637348987857709104e-01,8.579786571222641073e-03,1.407364004454356721e-01,2.986245313511079469e-01,1.275823282527286107e-01,2.762131150913755828e-01,1.917424118174202996e-01,4.905706896012929086e-01,-1.409313319847376733e-01,1.319716852085595082e-01
5.036928281560539844e-01,1.733554820617002057e-01,2.851460685356919100e-01,1.193122392471649418e-01,6.557340159431530591e-01,4.457254724176549776e-01,1.695034855477531646e-02,1.101321110575168571e+00,-1.127747840653068549e-03,1.088399539624060330e-01,3.975881818214786478e-01,2.466046127451208825e-02,1.432496869343425905e-01,1.300196528051235367e-01,3.966461783976617528e-01,2.868719000967447919e-01,3.667754013100656407e-01,-2.997020828580202606e-02
8.957746461822496675e-01,5.317370358560820076e-01,1.578126680095482959e-01,8.362631874228443341e-02,8.703153486913628445e-01,2.359932737432139660e-01,-5.319568111623772938e-02,4.871592696792413912e-01,8.901499511057812952e-02,-1.237841765316426493e-02,2.642368548775479442e-01,1.113296147186152024e-01,2.686894409911624315e-01,2.057412947978495554e-01,2.824685830211666748e-01,3.682241523435430541e-01,1.107209589708483544e-01,1.950448162711508615e-02
